,question_id,question_category,question_text,entity_pct_pos,entity_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,entity,work_setting,position,report_type,benchmark_date,group_entity_pct_pos_diff
1889,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,96.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,15.0
1890,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,61.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,21.0
1891,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,65.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,3.0
1892,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,85.0,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1893,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1894,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1895,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1896,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1897,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1898,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1899,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1975,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,50.0,8.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-18.0
1976,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,41.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-24.0
1977,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,50.0,5.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-15.0
1978,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,41.0,5.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-20.0
1979,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,32.0,99.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,13.0
1980,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,47.0,1.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,15.0
1981,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,50.0,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-25.0
1982,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,57.0,8.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-11.0
1983,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,47.0,61.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-6.0
1984,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,4.0
1985,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,67.0,32.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-14.0
1986,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,63.0,72.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-2.0
1987,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,47.0,23.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-10.0
1988,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,47.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-19.0
1989,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,58.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-23.0
1990,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,28.0,10.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-12.0
1991,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,44.0,59.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-18.0
1992,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,79.0,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,4.0
1993,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1994,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1995,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1996,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1997,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1998,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1999,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
2025,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,69.0,64.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,1.0
2026,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,69.0,68.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
2027,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,62.0,37.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-3.0
2028,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,62.0,57.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,1.0
2029,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,27.0,23.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,8.0
2030,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,40.0,3.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,8.0
2031,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,81.0,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,6.0
2032,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,73.0,88.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,5.0
2033,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,62.0,96.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,9.0
2034,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
2035,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,77.0,71.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-4.0
2036,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,69.0,92.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
2037,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,62.0,79.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,5.0
2038,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,69.0,37.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,3.0
2039,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,81.0,87.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,0.0
2040,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,50.0,96.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,10.0
2041,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,54.0,91.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-8.0
2042,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,92.0,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,17.0
2043,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2044,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2045,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2046,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2047,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2048,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2049,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
2050,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,32.0
2051,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,35.0
2052,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,83.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,18.0
2053,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,83.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,22.0
2054,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,43.0,27.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,24.0
2055,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,57.0,13.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
2056,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
2057,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,18.0
2058,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,57.0,91.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,4.0
2059,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
2060,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,19.0
2061,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,35.0
2062,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,29.0
2063,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,34.0
2064,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,19.0
2065,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,46.0
2066,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,38.0
2067,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,86.0,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,11.0
2068,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2069,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2070,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2071,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2072,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2073,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2074,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
2500,q00,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,86.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,18.0
2501,q01,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,79.0,98.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,14.0
2502,q02,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,69.0,68.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,4.0
2503,q03,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,66.0,70.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,5.0
2504,q04,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,28.0,15.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,9.0
2505,q05,Personal Burnout,I feel burned out from my work.,32.0,4.0,36.0,21.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,4.0
2506,q06,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,83.0,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,8.0
2507,q07,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,93.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,25.0
2508,q08,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,66.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,13.0
2509,q09,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,69.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,23.0
2510,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,93.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,12.0
2511,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,79.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,14.0
2512,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,82.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,25.0
2513,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,59.0,5.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-7.0
2514,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,86.0,97.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,5.0
2515,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,38.0,69.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-2.0
2516,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,56.0,93.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-6.0
2517,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,97.0,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,22.0
2518,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2519,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2520,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2521,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2522,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2523,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
2524,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
