,question_id,question_category,question_text,fac_pct_pos,fac_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,location,work_setting,position,report_type,benchmark_date,group_fac_pct_pos_diff
1464,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,96.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,15.0
1465,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,61.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,21.0
1466,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,65.0,99.0,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,3.0
1467,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,85.0,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,10.0
1468,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1469,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1470,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1471,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1472,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1473,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1474,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,54.0,score,20201201,PPMC,all,physician-attending-faculty-staff,summary,20200901,
1550,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,50.0,8.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-18.0
1551,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,41.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-24.0
1552,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,50.0,5.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-15.0
1553,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,41.0,5.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-20.0
1554,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,32.0,99.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,13.0
1555,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,47.0,1.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,15.0
1556,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,50.0,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-25.0
1557,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,57.0,8.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-11.0
1558,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,47.0,61.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-6.0
1559,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,4.0
1560,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,67.0,32.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-14.0
1561,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,63.0,72.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-2.0
1562,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,47.0,23.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-10.0
1563,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,47.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-19.0
1564,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,58.0,3.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-23.0
1565,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,28.0,10.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-12.0
1566,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,44.0,59.0,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,-18.0
1567,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,79.0,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,4.0
1568,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1569,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1570,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1571,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1572,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1573,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1574,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,19.0,score,20201201,PPMC,all,it-is-him-analyst-developer,summary,20200901,
1575,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,69.0,64.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,1.0
1576,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,69.0,68.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
1577,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,62.0,37.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-3.0
1578,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,62.0,57.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,1.0
1579,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,27.0,23.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,8.0
1580,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,40.0,3.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,8.0
1581,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,81.0,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,6.0
1582,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,73.0,88.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,5.0
1583,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,62.0,96.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,9.0
1584,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,95.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
1585,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,77.0,71.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-4.0
1586,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,69.0,92.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,4.0
1587,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,62.0,79.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,5.0
1588,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,69.0,37.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,3.0
1589,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,81.0,87.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,0.0
1590,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,50.0,96.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,10.0
1591,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,54.0,91.0,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,-8.0
1592,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,92.0,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,17.0
1593,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1594,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1595,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1596,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1597,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1598,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1599,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,26.0,score,20201201,PPMC,all,pharmacist,summary,20200901,
1600,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,32.0
1601,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,35.0
1602,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,83.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,18.0
1603,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,83.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,22.0
1604,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,43.0,27.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,24.0
1605,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,57.0,13.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
1606,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
1607,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,18.0
1608,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,57.0,91.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,4.0
1609,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,71.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,25.0
1610,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,19.0
1611,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,35.0
1612,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,29.0
1613,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,34.0
1614,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,19.0
1615,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,86.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,46.0
1616,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,100.0,99.0,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,38.0
1617,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,86.0,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,11.0
1618,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1619,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1620,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1621,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1622,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1623,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1624,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,7.0,score,20201201,PPMC,all,physician-attending-nonfaculty-staff,summary,20200901,
1950,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,86.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,18.0
1951,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,79.0,98.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,14.0
1952,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,69.0,68.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,4.0
1953,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,66.0,70.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,5.0
1954,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,28.0,15.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,9.0
1955,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,36.0,21.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,4.0
1956,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,83.0,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,8.0
1957,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,93.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,25.0
1958,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,66.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,13.0
1959,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,69.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,23.0
1960,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,93.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,12.0
1961,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,79.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,14.0
1962,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,82.0,99.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,25.0
1963,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,59.0,5.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-7.0
1964,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,86.0,97.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,5.0
1965,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,38.0,69.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-2.0
1966,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,56.0,93.0,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,-6.0
1967,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,97.0,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,22.0
1968,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1969,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1970,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1971,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1972,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1973,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
1974,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,29.0,score,20201201,PPMC,all,physician-assistant,summary,20200901,
